,VTI,VEA,VWO,BND,EMB
12/27/11,0.000154497,-0.005218521,-0.007978262,-0.002401303,0.002677483
12/28/11,-0.01220079,-0.01672132,-0.01684758,0.003851334,-0.001369557
12/29/11,0.009849863,0.01733913,0.01022667,0.000839224,0.001920079
12/30/11,-0.004489755,0.003933101,0.001310253,0.000718706,0.001551361
1/3/12,0.01415235,0.02677119,0.02931177,-0.003112307,-0.009202753
1/4/12,0.000460033,-0.00572338,-0.002796863,0.000480318,0.002758902
1/5/12,0.00444514,-0.01439081,-0.004844529,-0.000360043,-0.001467385
1/6/12,-0.002289051,-0.01168075,-0.01178578,0.000600257,-0.004408484
1/9/12,0.002294303,0.002298149,0.008037371,0.000840021,-0.001476048
1/10/12,0.009919144,0.01637733,0.02237651,-0.00047957,-0.000277151
1/11/12,0.001813278,-0.0032227,0.00025153,0.002398908,-0.000277227
1/12/12,0.002413213,0.002909801,0.0050302,-0.001435955,0.000831913
1/13/12,-0.004664423,-0.009671217,-0.008508513,0.002995806,-0.000369385
1/17/12,0.002267597,0.009765662,0.0164059,-0.000836317,0.000739113
1/18/12,0.0120663,0.01805285,0.024584,-0.000239109,0.005447364
1/19/12,0.006110338,0.0117163,0.009452332,-0.000956845,0.002571155
1/20/12,0.000296203,0.004694764,0.001200462,-0.001915432,0.002747784
1/23/12,0.000276909,0.004984419,0.005275717,-0.001199545,0.002557534
1/24/12,-0.000128759,-0.004959698,0.001908441,0.000240234,-0.003097704
1/25/12,0.009179786,0.009968839,0.01166671,0.002881473,0.002924508
1/26/12,-0.005135066,0.002467669,-0.004000988,0.002633799,0.006652117
1/27/12,0.000737399,0.000923039,0.007325174,0.001791063,-0.001176834
1/30/12,-0.003978843,-0.01168144,-0.01501289,0.001191877,0.001993848
1/31/12,-0.000443835,0.006220744,0.008097169,0.00083333,0.003979762
2/1/12,0.01154528,0.01514688,0.02315142,-0.001020708,-0.002053997
2/2/12,0.001755967,0.002131538,0.003878995,0.001551741,0.006344069
2/3/12,0.01489927,0.01428141,0.01683607,-0.001310936,0.000540324
2/6/12,-0.000575718,-0.004493754,-0.009273916,0.000477247,0.000810117
2/7/12,0.00230409,0.006921443,0.002054798,-0.001311939,0.002158448
2/8/12,0.002155194,0.003885268,0.007746643,-0.001194388,-0.002153799
2/9/12,0.00157707,0.001786287,-0.000452192,0.0001196,0.001169145
2/10/12,-0.007872933,-0.01842504,-0.02103597,0.000657584,-0.003054225
2/13/12,0.007646787,0.01150473,0.01501852,-5.97E-05,0.00531624
2/14/12,-0.001431822,-0.006884153,-0.007284309,0.001314382,0.00161334
2/15/12,-0.004301627,0.000904122,0.002751638,-0.001312656,0.001342296
2/16/12,0.01195268,0.0132491,0.01006171,0.000119423,-0.001161795
2/17/12,0.001423169,0.004160457,0.002490392,-0.00226995,-0.00215619
2/21/12,-0.000426409,0.000591905,-0.003952106,-0.000598767,0.004581782
2/22/12,-0.003127575,-0.002366218,0.003287619,0.003354886,0.002677574
2/23/12,0.005561885,0.008004758,-0.002259853,0.00047768,0.002403456
2/24/12,0.001418217,0.006764692,0.008153947,0.000716132,0.002220052
2/27/12,0.000849703,-0.006427146,-0.008087998,0.00178914,8.86E-05
2/28/12,0.00283012,0.009997064,0.01268398,-0.000118996,0.003012283
2/29/12,-0.006490745,-0.01222702,-0.001789264,-0.00095263,0.000795018
3/1/12,0.00766927,0.0106101,0.01030695,-0.001604193,0.002412945
3/2/12,-0.00493303,-0.009915431,-0.00266132,0.002034201,0.0047737
3/5/12,-0.004532574,-0.005596537,-0.01489887,-0.002030071,0.000439868
3/6/12,-0.0160785,-0.03139803,-0.03510159,0.001675235,-0.008882263
3/7/12,0.008676767,0.01223235,0.01181427,0.000238971,0.004436557
3/8/12,0.0103226,0.02145024,0.02203466,-0.001552668,0.00450532
3/9/12,0.004966631,-0.003845048,-0.000972768,-0.00095696,0.001319159
3/12/12,-0.000706058,-0.002078376,-0.009284417,0.000718453,0.002898312
3/13/12,0.01851074,0.01636415,0.02559998,-0.002991146,0.002539635
3/14/12,-0.002081042,-0.009074981,-0.01693778,-0.005880301,-0.005328447
3/15/12,0.005838985,0.009748947,0.008161428,0.000241481,-0.003776239
3/16/12,0.001520396,0.007021587,-0.000449752,-0.000120711,0.00088151
3/19/12,0.003726253,0.004939047,-0.005624297,-0.002655416,-0.002642267
3/20/12,-0.003437371,-0.0121423,-0.01402713,0.000242095,-0.003444007
3/21/12,-0.001103778,-0.005852999,0.002294595,0.002903785,-0.000974751
3/22/12,-0.008011075,-0.00703562,-0.01556777,0.001447735,-0.000443458
3/23/12,0.004037885,0.006227731,0.00732555,0.00180703,8.87E-05
3/26/12,0.01384,0.0135573,0.01535267,-0.000120276,-0.002129529
3/27/12,-0.003296779,-0.005524822,-0.004547539,0.001683697,0.00035569
3/28/12,-0.00496142,-0.006432784,-0.01416169,-0.000240176,0.000711127
3/29/12,-0.001800516,-0.006768674,-0.00324373,0.002161646,-0.001243555
3/30/12,0.00263636,0.00829626,0.01046027,-0.002037126,0.002401251
4/2/12,0.008441746,0.01146046,0.01127209,-5.05E-05,0.0042265
4/3/12,-0.003293612,-0.01801275,-0.00386711,-0.00373491,-0.002749668
4/4/12,-0.01115238,-0.02189343,-0.01986761,0.002781421,-0.000177859
4/5/12,-0.000696227,-0.00604963,0.00582479,0.001929615,-0.002401959
4/9/12,-0.011704,-0.005477794,-0.01447765,0.003490622,0.003210278
4/10/12,-0.01875091,-0.01988989,-0.01950871,0.002878708,-0.004266697
4/11/12,0.00833336,0.01217607,0.01018816,-0.001435268,0.003392295
4/12/12,0.01510398,0.01943248,0.02539155,0.0001198,0.004804279
4/13/12,-0.01221217,-0.0196671,-0.01481137,0.002514959,-0.000354179
4/16/12,-0.000994738,0.006172745,-0.004698162,0,0.000177118
4/17/12,0.01522048,0.01625775,0.01038476,-0.000119486,0.002568198
4/18/12,-0.003502872,-0.005735057,-0.004438272,0.000716908,-0.000176633
4/19/12,-0.005764956,-0.005464491,-0.003284829,-0.000238829,8.83E-05
4/20/12,0.001555659,0.01007332,0.006355943,-0.000119352,0.003710299
4/23/12,-0.008613395,-0.0199456,-0.01824559,0.001194297,-0.002552375
4/24/12,0.003275934,0.008325638,0.001667851,-0.001192872,0.001058812
4/25/12,0.01476435,0.01284398,0.008563288,-0.000238914,0.003173209
4/26/12,0.007274715,0.006340668,0.006132036,0.001314068,0.000439356
4/27/12,0.002361086,0.00240018,0.000468834,0.000596553,0.000790412
4/30/12,-0.005126717,-0.005686879,-0.002928772,0.000596106,0.002808247
5/1/12,0.006406672,0.005117344,0.007049683,-0.001441673,0.000401003
5/2/12,-0.002214277,-0.007786713,-0.000933401,0.001567966,0.001756275
5/3/12,-0.008737826,-0.008753423,-0.009692797,0.001313597,0.003944573
5/4/12,-0.01665038,-0.01613882,-0.01655659,0.001073393,-0.000349262
5/7/12,0.000711483,0.006808957,0.002206318,-0.000357384,-8.73E-05
5/8/12,-0.003696888,-0.01414077,-0.01435756,0.000953333,-0.00174707
5/9/12,-0.00599398,-0.01216088,-0.01359547,-0.000595255,-0.00507527
5/10/12,0.002584355,0.004734837,0.005168572,-0.0005957,0.000263909
5/11/12,-0.002720929,-0.006911697,-0.01371208,0.000715193,-0.003077518
5/14/12,-0.01134407,-0.01771596,-0.02271592,0.001786796,-0.01164226
5/15/12,-0.005373931,-0.0132045,-0.007494017,0.000237863,-0.003747976
5/16/12,-0.004672892,-0.009791098,-0.01586893,-0.000594425,-0.003851669
5/17/12,-0.01731221,-0.01219515,-0.0130039,0.000832636,-0.0062045
5/18/12,-0.008360782,-0.008341676,-0.006350491,-0.000594284,-0.001719099
5/21/12,0.01851857,0.02288023,0.02309799,0.000118946,0.005982018
5/22/12,0.00029559,-0.003618378,-0.008035286,-0.001664678,0.002973257
5/23/12,0.001773352,-0.008583698,-0.008100376,0.000714597,-0.006467851
5/24/12,0.001917646,-0.00699304,-0.006058997,-0.00107113,-0.001989161
5/25/12,-0.002355654,-0.003018114,-0.004240653,0.001191451,0.00126834
5/29/12,0.01210153,0.01177263,0.02768169,0,-0.000271433
5/30/12,-0.01574806,-0.02293885,-0.01838899,0.00380816,-9.05E-05
5/31/12,-0.002518491,0.00408305,0.003166198,0.001896902,0.001810255
6/1/12,-0.02569439,-0.02507624,-0.02472379,0.003502977,-0.01571009
6/4/12,-0.000914597,0.007994423,0.003775604,-0.002481672,0.01064515
6/5/12,0.007628929,0.005172401,0.003761402,-0.002014048,0.005790909
6/6/12,0.02331921,0.02881647,0.02810491,-0.001899288,0.01160576
6/7/12,-0.001183809,0.002000649,0.004686288,0.000356789,0.00161334
6/8/12,0.008740687,-0.003660523,-0.008292296,0.000594496,0.003489927
6/11/12,-0.01395208,-0.009018051,-0.01228119,0.000831745,0.000445898
6/12/12,0.01087285,0.01752614,0.0208995,-0.001543451,0.003832786
6/13/12,-0.007367025,-0.007618465,-0.005053115,0.002140313,0.004084524
6/14/12,0.01039034,0.005340513,0.005860098,-0.000593206,0.001591796
6/15/12,0.01028349,0.01560423,0.01592444,0.002255667,0.002383866
6/18/12,0.002908312,-0.00228832,0.003950523,0.000118481,0.002378264
6/19/12,0.01058425,0.01572738,0.01535922,-0.001302862,0.003251275
6/20/12,-0.001865097,0.007096752,-0.001625169,-0.001897486,0.000700726
6/21/12,-0.02256719,-0.02626521,-0.03643881,0.001663491,-0.003413561
6/22/12,0.00808828,0.009868459,0.004028657,-0.002016676,0.001668737
6/25/12,-0.01625101,-0.02280133,-0.01812065,0.002615015,-0.002192021
6/26/12,0.004769822,0.005666669,0.008963885,-0.001066939,-0.000439394
6/27/12,0.009642395,0.009612164,0.005487303,0.001068079,0.00307691
6/28/12,-0.002057,0.000984921,-0.004158,0.00106703,-0.001489905
6/29/12,0.02620729,0.03542145,0.04201463,-0.000710625,0.006934091
7/2/12,0.002726004,0.00696868,0.001001776,0.002100836,0.006160758
7/3/12,0.008155669,0.01038056,0.01826369,-0.001422339,0.001478502
7/5/12,-0.004115824,-0.01525529,-0.008599564,0.002848639,0.002257943
7/6/12,-0.009405673,-0.01074923,-0.01809169,0.000946879,0.001472993
7/9/12,-0.002445775,-0.001917589,-0.004543168,0.001891967,0
7/10/12,-0.008941378,-0.008005124,-0.009888423,0.000944107,0.000346089
7/11/12,-0.000727635,0.00419629,0.004609483,-0.00141487,0.004843432
7/12/12,-0.003931799,-0.01125041,-0.01580421,0.001889196,0.003442947
7/13/12,0.01564327,0.01462935,0.01864805,0.00011788,0.004803547
7/16/12,-0.002447073,-0.000320356,-0.002034117,0.000589242,0.00452449
7/17/12,0.006637793,0.003525599,0.01197455,-0.000353391,0.002719467
7/18/12,0.007167431,0.007345942,-0.003524657,0.00164938,0
7/19/12,0.001707872,0.008243447,0.01010606,-0.000235199,-0.00033902
7/20/12,-0.009093484,-0.02201254,-0.01488247,0.001882396,0.000254399
7/23/12,-0.01104096,-0.02090031,-0.02450172,0.000469625,-0.006272296
7/24/12,-0.008989455,-0.01149426,-0.004294563,0.001173781,-0.003667693
7/25/12,0.000146337,0.005980077,0.004313086,0.000703371,0.002225855
7/26/12,0.01521359,0.03038309,0.02121297,-0.000702877,0.004270949
7/27/12,0.01974056,0.02211534,0.02943797,-0.003751462,0.003402242
7/30/12,-0.000989115,-0.002508621,-0.005942012,0.001882749,0.003560212
7/31/12,-0.005516258,-0.00502986,-0.003487004,0.001057129,0.001351496
8/1/12,-0.003982347,0.000631926,0.003249214,-0.001205772,0.004021668
8/2/12,-0.006854144,-0.01389329,-0.01395111,0.001883636,0.000674665
8/3/12,0.02027313,0.03362149,0.02981295,-0.003642745,0.002865299
8/6/12,0.002536645,0.006195811,0.006133465,0.000943529,0.003193254
8/7/12,0.006044424,0.0089286,0.001950788,-0.002592214,-0.000418792
8/8/12,0.001257566,0.000305106,0.002920393,-0.000236317,-0.002514062
8/9/12,0.000837253,-0.000610142,0.004853209,-0.000590753,-0.004788706
8/10/12,0.001952027,0.001831544,0.004588231,0.001182295,-0.001097394
8/13/12,-0.000834923,-0.004570431,-0.008173081,0.000118117,0.000422508
8/14/12,-0.000278611,0.002142746,0.000242417,-0.002479621,0
8/15/12,0.002229084,-0.003359823,-0.002665389,-0.003551172,-0.003378898
8/16/12,0.007645196,0.01133922,0.01020413,-0.001069185,-0.00178002
8/17/12,0.001931292,0.003333352,-0.005531586,0.001664966,-0.000254723
8/20/12,-0.000137609,-0.003322277,0,-0.000474901,0.001104169
8/21/12,-0.002065568,0.005757534,-0.002176546,0.001781612,0.002120981
8/22/12,-0.001241948,-0.001205095,0.000727159,0.004031349,0.005672182
8/23/12,-0.007460637,-0.005429873,-0.008839954,0.000472377,0.002441291
8/24/12,0.005707178,-0.001213252,0.000610911,0,0.000755764
8/27/12,-0.000138438,0.001214726,-0.01001221,0.001534434,0.000419594
8/28/12,-0.000138351,-0.001213252,-0.001726682,0.000353551,0.000922669
8/29/12,0.001245969,-0.002733075,-0.004941951,-0.00082469,0.000502787
8/30/12,-0.007466827,-0.01400728,-0.01216791,0.000825371,0.000335044
8/31/12,0.005990531,0.009573735,0.008245423,0.003534438,0.001088481
9/4/12,-0.000692362,-0.006117986,-0.004687432,-0.000660212,0.001398298
9/5/12,0,-0.002154617,-0.005260498,0,0.002095557
9/6/12,0.01995558,0.02467622,0.02127931,-0.002354657,0.00200751
9/7/12,0.004891313,0.01475009,0.02354822,0,0.004340902
9/10/12,-0.005949195,-0.008009506,-0.01204529,0.000236067,0.001994892
9/11/12,0.002176329,0.01166278,0.01097295,-0.001297789,0.001327217
9/12/12,0.00420735,0.005320617,0.004341541,-0.001417634,0.000497039
9/13/12,0.01500204,0.01705386,0.02545633,0.002011099,-0.002235627
9/14/12,0.005326252,0.008962167,0.012178,-0.004958656,0.001991684
9/17/12,-0.004105928,-0.005730681,-0.00879225,0.001423858,-0.001407969
9/18/12,-0.001729018,-0.003170046,-0.00081699,0.001184816,0.000995295
9/19/12,0.00079943,0.00231275,-0.000116834,0.001301782,0.000994242
9/20/12,-0.001331285,-0.006345469,-0.004906521,0.000236339,-0.000656402
9/21/12,0.000266653,0.001741584,0.001526148,0.001122548,0.002064974
9/24/12,-0.002212137,-0.002347048,-0.000468836,0.001003235,-0.002645063
9/25/12,-0.0102,-0.00770605,-0.01448588,0.002004549,-0.000248686
9/26/12,-0.006644039,-0.01015532,-0.004698788,0.001647439,0.000248748
9/27/12,0.009964451,0.01146654,0.01609977,-0.000587442,0.00157463
9/28/12,-0.004595166,-0.01909306,-0.005956635,0.000940424,0.003392666
10/1/12,0.001765068,0.007907491,0.01054647,0.000757268,0.000990271
10/2/12,0.001490927,0.00362097,-0.000711546,0,0.002893027
10/3/12,0.003654138,-0.003908516,-0.005221961,-0.000352761,0.002060496
10/4/12,0.007551207,0.01116809,0.00930564,-0.001646858,8.22E-05
10/5/12,-0.000267723,0.002089543,-0.000709191,-0.001060492,0.000328982
10/8/12,-0.003882106,-0.006553507,-0.009226387,0.001297483,-0.002877567
10/9/12,-0.01007929,-0.01439279,-0.008118437,-0.001767011,-0.000906997
10/10/12,-0.005837636,-0.003346535,-0.005055346,0.001534162,0.000165093
10/11/12,0.001502021,0.006410345,0.009436229,0.000824787,0.005528494
10/12/12,-0.004363236,0.000303255,-0.002876384,0.000706352,0.005580177
10/15/12,0.008217011,0.008793236,0.006730832,-0.000352927,0.00261139
10/16/12,0.01032321,0.01683202,0.00883474,-0.002000685,0.002360418
10/17/12,0.004705648,0.00945905,0.007928972,-0.002476494,8.12E-05
10/18/12,-0.002007246,-0.003305996,-0.002745041,-0.00047279,-0.001948729
10/19/12,-0.01729687,-0.01342946,-0.0155929,0.001537519,-0.001545679
10/22/12,0,0.006253695,0.01038373,-0.001417132,-0.001466637
10/23/12,-0.01268932,-0.02071621,-0.02083336,0.002246954,-0.001632024
10/24/12,-0.002763916,0.001208852,0.001692449,-0.000530952,8.18E-05
10/25/12,0.002771576,0.005734942,0.009896207,-0.001593792,-0.001879727
10/26/12,-0.001105609,-0.001200508,-0.006931188,0.002069328,-0.002701991
10/31/12,0.000553416,-0.001502381,-0.001323714,0.001710976,-0.001559954
11/1/12,0.01258302,0.01173637,0.01445963,0.000546802,0.00058103
11/2/12,-0.01037829,-0.009518135,-0.006057752,0.000378779,-0.003380853
11/5/12,0.003173668,-0.003303322,0.004780133,0.001533167,0.00347508
11/6/12,0.007565379,0.01054541,0.006422466,-0.003179424,0.001648234
11/7/12,-0.02238907,-0.01550389,-0.01519504,0.002362634,-0.000246128
11/8/12,-0.01270777,-0.009691087,-0.01217025,0.001532173,0.00156445
11/9/12,0.000990095,0.000305759,0.003644352,-0.00094142,-0.000328847
11/12/12,0.000565224,-0.000611448,0.00290484,0.001531181,-8.23E-05
11/13/12,-0.003812973,-0.005200311,-0.009413454,-0.000117631,-0.000986883
11/14/12,-0.01403456,-0.01014766,-0.01471735,-0.000235199,-0.000246965
11/15/12,-0.00258807,0.003106626,0.003561208,-0.000117672,-0.003046795
11/16/12,0.005477833,-0.000619401,0.00246423,-0.000470654,-0.002643096
11/19/12,0.0206452,0.021692,0.01757621,0,0.003312642
11/20/12,0.001123672,0.001213136,-0.002280524,-0.00153028,0.003136585
11/21/12,0.002525611,0.002120676,-0.001467206,-0.001061027,-0.001234276
11/23/12,0.0130161,0.02146309,0.0155189,0.000236004,0.000576699
11/26/12,-0.001243387,-0.002367618,0.001432606,-0.000235949,0.001891361
11/27/12,-0.005256567,-0.00593298,-0.008345219,0.002006351,0.00131734
11/28/12,0.00792657,0.00805731,0.004808866,0.000588874,0.001805657
11/29/12,0.005794676,0.008881086,0.006939481,0.000588618,0.005079492
11/30/12,-0.000274407,0.001467114,-0.001544735,-0.000705854,0.000162998
12/3/12,-0.004390775,0.001171904,0.000326131,0.000791146,0.000341732
12/4/12,-0.001378149,0.002633894,0.002648133,0.000825169,0.000653877
12/5/12,0.001932092,0.002043302,0.01139059,0.000706602,0.000980174
12/6/12,0.00316809,0.00145643,0.006335065,0,0.001550345
12/7/12,0.002883415,0,0.003497354,-0.001883061,-0.001955335
12/10/12,0.001232151,0.000581747,0.006621744,0.000589589,0.001632628
12/11/12,0.006290156,0.005523216,0.005193271,-0.000824885,-0.000488978
12/12/12,0.000406403,0.003758342,0.003903605,-0.001533167,-0.000815382
12/13/12,-0.00570371,-0.00316822,-0.00480336,-0.002008101,-0.000408055
12/14/12,-0.004234939,0.003756171,0.005056337,0.000591822,-0.000734724
12/17/12,0.01248462,0.004893442,0.002401087,-0.001750682,-0.001143786
12/18/12,0.01165312,0.00916642,0.006268948,-0.002275113,-0.000736169
12/19/12,-0.006161354,0.002554645,-0.00135569,0.002137771,0.0021282
12/20/12,0.00545823,0.008663621,0.006810495,0.000237074,0.002287011
12/21/12,-0.008506579,-0.006235755,-0.01093402,0.001421743,0.001222407
12/24/12,-0.003404603,-0.002852318,-0.002072693,0.000269088,0.000406992
12/26/12,-0.004782706,-0.000572096,0.002423253,0.000769574,0.00041563
12/27/12,-0.000823908,0.003720695,0.007252184,0.000897388,0.0005711
12/28/12,-0.01085603,-0.009979997,0.002971453,0.000237891,0.000896939
12/31/12,0.01806051,0.01468889,0.01481307,-0.000951157,0.000325873
1/2/13,0.02538211,0.01646329,0.02099711,-0.001547034,0.003013297
1/3/13,-0.001463942,-0.01005307,-0.005828646,-0.002979738,-0.000893152
1/4/13,0.005331222,0.005641771,0.001769868,0.001554062,-0.003088215
1/7/13,-0.002916628,-0.005049097,-0.008613061,-0.000716132,0.000570634
1/8/13,-0.00265918,-0.005356708,-0.008242346,0.000955588,-0.004518461
1/9/13,0.003066201,0.00481865,0.005840034,-0.000358072,-0.000862624
1/10/13,0.006911275,0.01382222,0.008932593,0,-0.000245731
1/11/13,0.000131923,0.001669487,-0.007525457,0.000716309,-0.004997957
1/14/13,-0.00105575,0.001388868,0.00401428,0,0.001482216
1/15/13,0.001849642,-0.001386941,-0.003776144,0.001312187,0.003946684
1/16/13,-0.000791312,-0.006111145,-0.001783679,-0.000119158,-0.000900906
1/17/13,0.006862931,0.008384658,0.00692431,-0.001668049,-0.001557462
1/18/13,0.002752642,-0.000554336,0.001109122,0.001551465,0.003284022
1/22/13,0.005228778,0.000554644,-0.000997163,-0.000953311,-0.001931261
1/23/13,0.001170303,-0.00194023,-0.00632139,0.001550631,0.000705177
1/24/13,0.001169035,0.005831794,-0.00290181,-0.001429114,0.000245791
1/25/13,0.005578624,0.01104356,-0.002462431,-0.003219996,-0.004259537
1/28/13,-0.000903105,-0.005734547,-0.007405786,-0.00119644,-0.003208287
1/29/13,0.003357367,0.007415558,0.01175674,-0.00107815,-0.002228247
1/30/13,-0.003989673,0.001090538,-0.005139655,-0.001079222,-0.008602158
1/31/13,-0.001809011,-0.003812619,0.000898493,0.001800647,-0.004755545
2/1/13,0.009708738,0.007927749,0.006732478,-0.002798502,0.001712747
2/4/13,-0.01051282,-0.01817191,-0.01292915,0.003491791,-0.003275654
2/5/13,0.009458452,0.004419885,0.002935887,-0.001679858,0.001938176
2/6/13,0.001796937,0,-0.002476933,0.002403901,0.00016818
2/7/13,-0.001793714,-0.007700736,-0.008126425,0.00011993,0.002943142
2/8/13,0.006032519,0.006929046,0.007965459,-0.000239831,0.004862932
2/11/13,-0.000510346,-0.000825835,-0.00045158,-0.001199166,0.001418424
2/12/13,0.001659496,0.004132274,0.001581199,0.000240085,-0.001016447
2/13/13,0.001401817,0.003566559,0.004059547,-0.001320377,-0.004820789
2/14/13,0.001272569,-0.005740921,-0.000898493,0.001442341,8.38E-05
2/15/13,-0.001143924,-0.003574299,-0.001573734,-0.000840131,-0.001424605
2/19/13,0.006998385,0.01241713,0.000450359,-0.000360346,0.001174886
2/20/13,-0.01326767,-0.009266835,-0.009227996,0.000720951,-0.004274955
2/21/13,-0.006787025,-0.01540571,-0.01135847,0.000960637,-0.001599482
2/22/13,0.009669933,0.01480857,0.003906208,0.000479857,-0.001180433
2/25/13,-0.01838839,-0.02340304,-0.01487749,0.00323737,0.001181828
2/26/13,0.00637437,0.007330091,0.00673794,0.00047808,0.005143344
2/27/13,0.01228021,0.01259448,0.009000678,-0.00023888,0.000587197
2/28/13,-0.000893879,-0.000552804,-0.004917661,0.000477965,-0.000922205
3/1/13,0.002300618,-0.002212334,0.00149405,0.000547562,-0.004128188
3/4/13,0.004590673,0.004434586,-0.008721622,-0.000239228,0.003636366
3/5/13,0.01002794,0.009657794,0.01122947,-0.000598031,0.00446578
3/6/13,0.001508141,0.002459693,0.005380667,-0.001675636,-0.000503293
3/7/13,0.002384174,0.002998926,0.002505138,-0.001438709,-0.003524953
3/8/13,0.004882316,0.00217445,0.009086726,-0.002761476,-0.003621665
3/11/13,0.002865372,0.002712294,-0.004502408,-0.000481591,-0.001521558
3/12/13,-0.001739123,-0.004327829,-0.01017641,0.001927291,0.002116492
3/13/13,0.001866619,-0.002173372,-0.009595659,-0.001202194,-0.002196521
3/14/13,0.00558933,0.01089032,0.005074999,0.000361083,-0.001439321
3/15/13,-0.001111615,0.000807939,-0.00826258,0.001203206,0.000847876
3/18/13,-0.005440861,-0.01103337,-0.01110853,0.00192289,-0.002372067
3/19/13,-0.002735313,-0.002993214,-0.007746344,0.000599681,-0.0007643
3/20/13,0.007480345,0.006823144,0.005802076,-0.000959025,0.000849821
3/21/13,-0.008043484,-0.008403296,-0.009028072,0.000240032,-0.001188753
3/22/13,0.00616264,0.00904861,0.003028952,0.000959715,-0.000680049
3/25/13,-0.003362863,-0.01306121,-0.002126155,-0.000119872,-0.000170177
3/26/13,0.007498202,0.005789884,0.01148193,0.000359568,0.001106142
3/27/13,0.000744202,-0.004934219,0.003627913,0.002036882,-0.000679941
3/28/13,0.003470486,0.003581297,0.000349799,0.0001196,0.000425203
4/1/13,-0.005311269,-0.01180347,-0.008742278,0.000912246,0.000605923
4/2/13,0.002980229,0.01055558,0.000940755,0.000119824,0.001278894
4/3/13,-0.0108951,-0.004672952,-0.01245307,0.000599413,0.004427764
4/4/13,0.004381005,0.008837329,-0.000237885,0.002875259,0.004153932
4/5/13,-0.003489516,-0.004379957,-0.001427924,0.002747621,0.0129169
4/8/13,0.006128037,0.003299498,0.002621559,-0.000476542,0.004167361
4/9/13,0.00285896,0.004110652,0.01045873,-0.001072753,-0.001162077
4/10/13,0.01289044,0.01419215,0.008586255,-0.001909033,0.000498631
4/11/13,0.003793411,0.007804115,-0.000116643,0.000478194,0.002242497
4/12/13,-0.003535303,-0.001335093,-0.01236293,0.002389735,0.003397727
4/15/13,-0.02434546,-0.02085568,-0.02621636,0.001072881,-0.004294716
4/16/13,0.01479624,0.01447304,0.0220713,-0.000250104,-0.001327107
4/17/13,-0.01495118,-0.02045766,-0.01447557,0.000488338,-0.00249172
4/18/13,-0.006271952,-0.002473211,0.002167112,0.000595274,-0.001915035
4/19/13,0.009593564,0.006887053,0.01429604,-0.000832834,0.002586114
4/22/13,0.004251017,0.004924769,0.00272419,0.001309752,0.001497756
4/23/13,0.01083171,0.01388517,0.004960999,-0.000237801,0.001910898
4/24/13,0.001477954,0.008592903,0.006229416,-0.000237857,0.000912187
4/25/13,0.004058564,0.00559103,0.008526991,-0.00059492,-0.00099416
4/26/13,-0.001837353,0.000529533,-0.009265641,0.001309531,-0.000580525
4/29/13,0.006381204,0.01164326,0.01052141,0.00083224,0.003485173
4/30/13,0.003048409,0.002615807,0.01249415,0,0.003886556
5/1/13,-0.01021157,-0.007565899,-0.01046618,0.001686367,0.001570987
5/2/13,0.01043968,0.003154546,0.009191322,0.000237603,0.004126093
5/3/13,0.009359479,0.01205448,0.006864971,-0.00475174,-0.002465508
5/6/13,0.003853561,-0.000776768,0.001136346,-0.000119386,-0.00090625
5/7/13,0.005518223,0.002549886,0.007832037,-0.000954927,-0.002556259
5/8/13,0.00465282,0.01038037,0.008897409,0.000955839,0.000661391
5/9/13,-0.003325006,-0.009465309,-0.007814296,-0.001551835,0.002974228
5/10/13,0.004408468,0.000516541,-0.003825341,-0.00251075,-0.007413521
5/13/13,0.000237208,0,-0.009035499,-0.001078796,-0.006556024
5/14/13,0.01031787,0.00361382,0.004786937,-0.001919799,-0.000501191
5/15/13,0.004343175,0.003343551,-0.000794094,0.001142116,-0.002925186
5/16/13,-0.004090679,-0.008203018,-0.003973192,0.001501051,0.003520521
5/17/13,0.0102101,0.008270863,0.003419228,-0.002158277,-0.00116939
5/20/13,-0.000116196,0.00512691,0.00227166,-0.000240378,-0.002659314
5/21/13,0.001626576,0.001530257,-0.000679936,0.000961561,-0.001106839
5/22/13,-0.009859627,-0.008912714,-0.01134044,-0.003362137,-0.000419671
5/23/13,-0.001874457,-0.01515921,-0.007341126,-0.000120508,-0.006130361
5/24/13,-0.001291087,-0.007826847,-0.01005319,0.000120522,-0.004647194
5/28/13,0.006463781,0.001840644,0.005019264,-0.005542158,-0.006876105
5/29/13,-0.006772558,-0.008661366,-0.01393725,0.00084807,-0.009487996
5/30/13,0.004114815,0.004765695,-0.002355766,-0.000847351,-0.001121826
5/31/13,-0.01334746,-0.02002641,-0.01914987,-0.00169614,-0.006219456
6/3/13,0.004034698,0.006722237,0.01591274,-0.000914246,0.000260885
6/4/13,-0.004845806,0.002136801,-0.0113744,-0.000365219,-0.000523377
6/5/13,-0.01413296,-0.02238806,-0.02037398,-0.00036526,-0.006632294
6/6/13,0.009396443,0.005725166,0.01027654,0.001339837,0.001493439
6/7/13,0.01241199,0.01165628,-0.004359416,-0.002554423,-0.005438621
6/10/13,0.000353634,0.000535918,-0.01410853,-0.002560965,-0.00996646
6/11/13,-0.01013435,-0.01258707,-0.01973845,0.000489069,-0.02138086
6/12/13,-0.00845237,-0.000542459,-0.006795884,-0.001955318,0.01210744
6/13/13,0.01548806,0.01546811,0.02306132,0.004407991,0.01834863
